DisorderID,OrphaCode,DisorderName,ExpertLink,TargetDisorderID,TargetOrphaCode,TargetName,RootDisorderID,RootCycle,AssociationTypeID,AssociationTypeName
12041,90397,Self-healing papular mucinosis,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90397,11896,89826,Rare skin disease,12041,true,21485,Preferential parent
27595,529574,Duane retraction syndrome with congenital deafness,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=529574,13054,98036,Rare otorhinolaryngologic disease,27595,true,21485,Preferential parent
12042,90398,Localized lichen myxedematosus with mixed features of different subtypes,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90398,11896,89826,Rare skin disease,12042,true,21485,Preferential parent
12043,90399,Localized lichen myxedematosus with monoclonal gammopathy or systemic symptoms,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90399,11896,89826,Rare skin disease,12043,true,21485,Preferential parent
12037,90393,Nodular lichen myxedematosus,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90393,11896,89826,Rare skin disease,12037,true,21485,Preferential parent
12038,90394,Discrete papular lichen myxedematosus,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90394,11896,89826,Rare skin disease,12038,true,21485,Preferential parent
12039,90395,Papular mucinosis of infancy,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90395,11896,89826,Rare skin disease,12039,true,21485,Preferential parent
12032,90368,Hypotrichosis simplex of the scalp,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90368,11896,89826,Rare skin disease,12032,true,21485,Preferential parent
12033,90389,Telangiectasia macularis eruptiva perstans,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90389,11896,89826,Rare skin disease,12033,true,21485,Preferential parent
12034,90390,Anonychia-onychodystrophy syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90390,11896,89826,Rare skin disease,12034,true,21485,Preferential parent
12061,90653,Stickler syndrome type 1,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90653,12333,93419,Rare bone disease,12061,true,21485,Preferential parent
12060,90652,Otopalatodigital syndrome type 2,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90652,12333,93419,Rare bone disease,12060,true,21485,Preferential parent
12062,90654,Stickler syndrome type 2,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90654,12333,93419,Rare bone disease,12062,true,21485,Preferential parent
27609,529665,Neurodevelopmental delay-seizures-ophthalmic anomalies-osteopenia-cerebellar atrophy syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=529665,12469,93890,Rare developmental defect during embryogenesis,27609,true,21485,Preferential parent
12056,90647,Jervell and Lange-Nielsen syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90647,12948,97929,Rare cardiac disease,12056,true,21485,Preferential parent
12059,90650,Otopalatodigital syndrome type 1,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90650,12333,93419,Rare bone disease,12059,true,21485,Preferential parent
12055,90646,Deafness-hypogonadism syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90646,13054,98036,Rare otorhinolaryngologic disease,12055,true,21485,Preferential parent
12051,90642,Syndromic genetic deafness,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90642,13054,98036,Rare otorhinolaryngologic disease,12051,true,21485,Preferential parent
12050,90641,Rare mitochondrial non-syndromic sensorineural deafness,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90641,13054,98036,Rare otorhinolaryngologic disease,12050,true,21485,Preferential parent
12138,91387,Familial thoracic aortic aneurysm and aortic dissection,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=91387,12469,93890,Rare developmental defect during embryogenesis,12138,true,21485,Preferential parent
12139,91396,Isolated cryptophthalmia,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=91396,12469,93890,Rare developmental defect during embryogenesis,12139,true,21485,Preferential parent
12136,91378,Hereditary angioedema,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=91378,13041,98023,Rare systemic or rheumatologic disease,12136,true,21485,Preferential parent
12137,91385,Acquired angioedema,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=91385,13041,98023,Rare systemic or rheumatologic disease,12137,true,21485,Preferential parent
12142,91412,Marcus-Gunn syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=91412,12984,97966,Rare ophthalmic disorder,12142,true,21485,Preferential parent
12143,91413,Congenital Horner syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=91413,12984,97966,Rare ophthalmic disorder,12143,true,21485,Preferential parent
12140,91397,Isolated ankyloblepharon filiforme adnatum,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=91397,12469,93890,Rare developmental defect during embryogenesis,12140,true,21485,Preferential parent
12141,91411,Congenital ptosis,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=91411,12984,97966,Rare ophthalmic disorder,12141,true,21485,Preferential parent
12131,91357,Duplication of the esophagus,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=91357,12469,93890,Rare developmental defect during embryogenesis,12131,true,21485,Preferential parent
12128,91354,Pituitary deficiency due to empty sella turcica syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=91354,12996,97978,Rare endocrine disease,12128,true,21485,Preferential parent
12129,91355,Sheehan syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=91355,12996,97978,Rare endocrine disease,12129,true,21485,Preferential parent
12134,91364,Non-specific interstitial pneumonia,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=91364,12974,97955,Rare respiratory disease,12134,true,21485,Preferential parent
12132,91358,Congenital esophageal diverticulum,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=91358,12469,93890,Rare developmental defect during embryogenesis,12132,true,21485,Preferential parent
12133,91359,Chronic pneumonitis of infancy,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=91359,12974,97955,Rare respiratory disease,12133,true,21485,Preferential parent
12155,91496,Snowflake vitreoretinal degeneration,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=91496,12984,97966,Rare ophthalmic disorder,12155,true,21485,Preferential parent
12154,91495,Persistent hyperplastic primary vitreous,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=91495,12984,97966,Rare ophthalmic disorder,12154,true,21485,Preferential parent
12153,91494,Macular coloboma-cleft palate-hallux valgus syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=91494,12469,93890,Rare developmental defect during embryogenesis,12153,true,21485,Preferential parent
12152,91492,Early onset non-syndromic cataract,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=91492,12984,97966,Rare ophthalmic disorder,12152,true,21485,Preferential parent
12159,91546,Lyme disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=91546,10557,68416,Rare infectious disease,12159,true,21485,Preferential parent
12158,91500,Tubulointerstitial nephritis and uveitis syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=91500,12456,93626,Rare renal disease,12158,true,21485,Preferential parent
12157,91498,Familial congenital palsy of trochlear nerve,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=91498,12984,97966,Rare ophthalmic disorder,12157,true,21485,Preferential parent
12147,91481,Ring dermoid of cornea,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=91481,12984,97966,Rare ophthalmic disorder,12147,true,21485,Preferential parent
12146,91416,Isolated congenital alacrima,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=91416,12469,93890,Rare developmental defect during embryogenesis,12146,true,21485,Preferential parent
12144,91414,Pilomatrixoma,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=91414,11896,89826,Rare skin disease,12144,true,21485,Preferential parent
12151,91491,Congenital ectropion uveae,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=91491,12469,93890,Rare developmental defect during embryogenesis,12151,true,21485,Preferential parent
12150,91490,Isolated congenital sclerocornea,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=91490,12469,93890,Rare developmental defect during embryogenesis,12150,true,21485,Preferential parent
12149,91489,Isolated congenital megalocornea,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=91489,12469,93890,Rare developmental defect during embryogenesis,12149,true,21485,Preferential parent
12148,91483,Rieger anomaly,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=91483,12469,93890,Rare developmental defect during embryogenesis,12148,true,21485,Preferential parent
12104,91127,Adenovirus infection in immunocompromised patients,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=91127,10557,68416,Rare infectious disease,12104,true,21485,Preferential parent
12107,91130,Cardiomyopathy-hypotonia-lactic acidosis syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=91130,10507,68367,Rare inborn errors of metabolism,12107,true,21485,Preferential parent
12108,91131,DK1-CDG,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=91131,10507,68367,Rare inborn errors of metabolism,12108,true,21485,Preferential parent
12109,91132,Ichthyosis-hypotrichosis syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=91132,11896,89826,Rare skin disease,12109,true,21485,Preferential parent
12096,90793,Congenital adrenal hyperplasia due to 17-alpha-hydroxylase deficiency,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90793,12469,93890,Rare developmental defect during embryogenesis,12096,true,21485,Preferential parent
12097,90794,Classic congenital adrenal hyperplasia due to 21-hydroxylase deficiency,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90794,12469,93890,Rare developmental defect during embryogenesis,12097,true,21485,Preferential parent
12098,90795,Congenital adrenal hyperplasia due to 11-beta-hydroxylase deficiency,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90795,12469,93890,Rare developmental defect during embryogenesis,12098,true,21485,Preferential parent
12099,90796,"46,XY difference of sex development due to isolated 17,20-lyase deficiency",http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90796,12469,93890,Rare developmental defect during embryogenesis,12099,true,21485,Preferential parent
12100,90797,Partial androgen insensitivity syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90797,12469,93890,Rare developmental defect during embryogenesis,12100,true,21485,Preferential parent
12101,90970,Primary lipodystrophy,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90970,12996,97978,Rare endocrine disease,12101,true,21485,Preferential parent
12102,91024,Autosomal recessive axonal hereditary motor and sensory neuropathy,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=91024,13024,98006,Rare neurologic disease,12102,true,21485,Preferential parent
12103,91088,Other metabolic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=91088,10507,68367,Rare inborn errors of metabolism,12103,true,21485,Preferential parent
12121,91347,TSH-secreting pituitary adenoma,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=91347,12996,97978,Rare endocrine disease,12121,true,21485,Preferential parent
12123,91349,Non-functioning pituitary adenoma,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=91349,12996,97978,Rare endocrine disease,12123,true,21485,Preferential parent
12122,91348,Functioning gonadotropic adenoma,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=91348,12996,97978,Rare endocrine disease,12122,true,21485,Preferential parent
12125,91351,Pituitary dermoid and epidermoid cysts,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=91351,12996,97978,Rare endocrine disease,12125,true,21485,Preferential parent
12124,91350,Pituitary deficiency due to Rathke cleft cysts,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=91350,12996,97978,Rare endocrine disease,12124,true,21485,Preferential parent
12126,91352,Germinoma of the central nervous system,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=91352,19592,250908,Rare neoplastic disease,12126,true,21485,Preferential parent
12113,91136,Acquired monoclonal Ig light chain-associated Fanconi syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=91136,12456,93626,Rare renal disease,12113,true,21485,Preferential parent
12112,91135,Body skin hyperlaxity due to vitamin K-dependent coagulation factor deficiency,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=91135,11896,89826,Rare skin disease,12112,true,21485,Preferential parent
12115,91138,Cryoglobulinemic vasculitis,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=91138,13041,98023,Rare systemic or rheumatologic disease,12115,true,21485,Preferential parent
12114,91137,Immunotactoid or fibrillary glomerulopathy,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=91137,12456,93626,Rare renal disease,12114,true,21485,Preferential parent
12117,91140,Unspecified juvenile idiopathic arthritis,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=91140,13041,98023,Rare systemic or rheumatologic disease,12117,true,21485,Preferential parent
12116,91139,Simple cryoglobulinemia,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=91139,13010,97992,Rare hematologic disease,12116,true,21485,Preferential parent
27541,528623,Hereditary angioedema with C1Inh deficiency,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=528623,13041,98023,Rare systemic or rheumatologic disease,27541,true,21485,Preferential parent
12119,91144,"46,XX difference of sex development induced by maternal-derived androgen",http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=91144,12469,93890,Rare developmental defect during embryogenesis,12119,true,21485,Preferential parent
27542,528647,Hereditary angioedema with normal C1Inh,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=528647,13041,98023,Rare systemic or rheumatologic disease,27542,true,21485,Preferential parent
27543,528663,Acquired angioedema with C1Inh deficiency,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=528663,13041,98023,Rare systemic or rheumatologic disease,27543,true,21485,Preferential parent
11410,79384,Rare urticaria,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=79384,11896,89826,Rare skin disease,11410,true,21485,Preferential parent
11411,79385,Unclassified genetic skin disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=79385,11896,89826,Rare skin disease,11411,true,21485,Preferential parent
11408,79382,Subcutaneous tissue disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=79382,11896,89826,Rare skin disease,11408,true,21485,Preferential parent
11414,79388,Mucopolysaccharidosis with skin involvement,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=79388,11896,89826,Rare skin disease,11414,true,21485,Preferential parent
11415,79389,Premature aging,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=79389,11896,89826,Rare skin disease,11415,true,21485,Preferential parent
11412,79386,Rare skin tumor or hamartoma,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=79386,11896,89826,Rare skin disease,11412,true,21485,Preferential parent
11413,79387,Metabolic disease with skin involvement,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=79387,11896,89826,Rare skin disease,11413,true,21485,Preferential parent
11416,79390,Rare photodermatosis,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=79390,11896,89826,Rare skin disease,11416,true,21485,Preferential parent
11417,79391,Immune deficiency with skin involvement,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=79391,11896,89826,Rare skin disease,11417,true,21485,Preferential parent
11422,79396,"Autosomal dominant generalized epidermolysis bullosa simplex, severe form",http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=79396,11896,89826,Rare skin disease,11422,true,21485,Preferential parent
11423,79397,Epidermolysis bullosa simplex with mottled pigmentation,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=79397,11896,89826,Rare skin disease,11423,true,21485,Preferential parent
11420,79394,Congenital ichthyosiform erythroderma,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=79394,11896,89826,Rare skin disease,11420,true,21485,Preferential parent
