DisorderID,OrphaCode,ExpertLink,DisorderName,DisorderType,DisorderGroup,PrevalenceID,Source,PrevalenceTypeID,PrevalenceTypeName,QualificationID,QualificationName,PrevalenceClassID,PrevalenceClassName,ValMoy,GeographicID,GeographicName,ValidationStatusID,ValidationStatusName
760,442,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=442,Congenital hypothyroidism,Category,Group of disorders,2017,[EXPERT],23669,Point prevalence,23704,Class only,23732,1-5 / 10 000,0.0,23795,Europe,25958,Validated
760,442,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=442,Congenital hypothyroidism,Category,Group of disorders,2018,15807875[PMID],23683,Prevalence at birth,23711,Value and class,23732,1-5 / 10 000,10.0,24369,France,25958,Validated
760,442,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=442,Congenital hypothyroidism,Category,Group of disorders,2019,15807875[PMID],23669,Point prevalence,23704,Class only,23732,1-5 / 10 000,0.0,24369,France,25965,Not yet validated
760,442,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=442,Congenital hypothyroidism,Category,Group of disorders,2020,10102157[PMID]_21048833[PMID]_16595645[PMID],23683,Prevalence at birth,23711,Value and class,23753,6-9 / 10 000,57.0,25475,United Kingdom,25965,Not yet validated
760,442,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=442,Congenital hypothyroidism,Category,Group of disorders,2021,10102157[PMID],23669,Point prevalence,23704,Class only,23732,1-5 / 10 000,0.0,25475,United Kingdom,25965,Not yet validated
760,442,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=442,Congenital hypothyroidism,Category,Group of disorders,2022,23025761[PMID]_23426615[PMID],23683,Prevalence at birth,23711,Value and class,23732,1-5 / 10 000,45.5,24607,Italy,25958,Validated
760,442,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=442,Congenital hypothyroidism,Category,Group of disorders,2023,20591982[PMID]_23426615[PMID],23683,Prevalence at birth,23711,Value and class,23753,6-9 / 10 000,57.0,24439,Greece,25958,Validated
760,442,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=442,Congenital hypothyroidism,Category,Group of disorders,2024,15921174[PMID],23683,Prevalence at birth,23711,Value and class,23732,1-5 / 10 000,55.5,24250,Cyprus,25958,Validated
760,442,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=442,Congenital hypothyroidism,Category,Group of disorders,2025,11400783[PMID],23683,Prevalence at birth,23711,Value and class,23732,1-5 / 10 000,15.5,24698,Latvia,25958,Validated
760,442,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=442,Congenital hypothyroidism,Category,Group of disorders,2026,11400783[PMID],23669,Point prevalence,23704,Class only,23732,1-5 / 10 000,0.0,24698,Latvia,25965,Not yet validated
760,442,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=442,Congenital hypothyroidism,Category,Group of disorders,2027,23430943[PMID],23683,Prevalence at birth,23711,Value and class,23732,1-5 / 10 000,49.1,24166,China,25958,Validated
760,442,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=442,Congenital hypothyroidism,Category,Group of disorders,2028,23430943[PMID],23669,Point prevalence,23704,Class only,23732,1-5 / 10 000,0.0,24166,China,25965,Not yet validated
760,442,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=442,Congenital hypothyroidism,Category,Group of disorders,2029,16318620[PMID],23683,Prevalence at birth,23711,Value and class,23732,1-5 / 10 000,30.2,24418,Germany,25958,Validated
760,442,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=442,Congenital hypothyroidism,Category,Group of disorders,2030,16318620[PMID],23669,Point prevalence,23704,Class only,23732,1-5 / 10 000,0.0,24418,Germany,25965,Not yet validated
760,442,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=442,Congenital hypothyroidism,Category,Group of disorders,2031,9782755[PMID],23683,Prevalence at birth,23711,Value and class,23732,1-5 / 10 000,29.4,24264,Denmark,25958,Validated
760,442,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=442,Congenital hypothyroidism,Category,Group of disorders,2032,12762638[PMID],23683,Prevalence at birth,23711,Value and class,23732,1-5 / 10 000,25.0,25083,Poland,25958,Validated
760,442,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=442,Congenital hypothyroidism,Category,Group of disorders,2033,12762638[PMID],23669,Point prevalence,23704,Class only,23732,1-5 / 10 000,0.0,25083,Poland,25965,Not yet validated
760,442,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=442,Congenital hypothyroidism,Category,Group of disorders,2034,9575454[PMID],23683,Prevalence at birth,23711,Value and class,23732,1-5 / 10 000,35.0,24327,Estonia,25958,Validated
760,442,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=442,Congenital hypothyroidism,Category,Group of disorders,2035,9575454[PMID],23669,Point prevalence,23704,Class only,23732,1-5 / 10 000,0.0,24327,Estonia,25965,Not yet validated
760,442,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=442,Congenital hypothyroidism,Category,Group of disorders,2036,17146215[PMID],23683,Prevalence at birth,23711,Value and class,23732,1-5 / 10 000,54.8,24705,Lebanon,25958,Validated
760,442,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=442,Congenital hypothyroidism,Category,Group of disorders,2037,23060475[PMID],23683,Prevalence at birth,23711,Value and class,23767,>1 / 1000,150.0,24572,"Iran, Islamic Republic of",25958,Validated
760,442,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=442,Congenital hypothyroidism,Category,Group of disorders,2038,23033178[PMID]_22911283[PMID]_ ORPHANET,23683,Prevalence at birth,23711,Value and class,23753,6-9 / 10 000,73.35,24068,Brazil,25965,Not yet validated
760,442,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=442,Congenital hypothyroidism,Category,Group of disorders,2039,15857333[PMID],23683,Prevalence at birth,23711,Value and class,23732,1-5 / 10 000,43.0,25426,Turkey,25958,Validated
760,442,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=442,Congenital hypothyroidism,Category,Group of disorders,2040,15857333[PMID],23669,Point prevalence,23704,Class only,23732,1-5 / 10 000,0.0,25426,Turkey,25965,Not yet validated
760,442,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=442,Congenital hypothyroidism,Category,Group of disorders,2041,12031004[PMID],23683,Prevalence at birth,23711,Value and class,23732,1-5 / 10 000,35.4,23949,Australia,25958,Validated
760,442,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=442,Congenital hypothyroidism,Category,Group of disorders,2042,12031004[PMID],23669,Point prevalence,23704,Class only,23732,1-5 / 10 000,0.0,23949,Australia,25965,Not yet validated
760,442,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=442,Congenital hypothyroidism,Category,Group of disorders,2043,15751925[PMID],23683,Prevalence at birth,23711,Value and class,23753,6-9 / 10 000,63.7,25468,United Arab Emirates,25958,Validated
760,442,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=442,Congenital hypothyroidism,Category,Group of disorders,2044,15906726[PMID],23683,Prevalence at birth,23711,Value and class,23753,6-9 / 10 000,76.9,23984,Bangladesh,25958,Validated
760,442,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=442,Congenital hypothyroidism,Category,Group of disorders,2045,19904471[PMID],23683,Prevalence at birth,23711,Value and class,23753,6-9 / 10 000,62.5,25020,Pakistan,25958,Validated
760,442,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=442,Congenital hypothyroidism,Category,Group of disorders,2046,23291568[PMID],23683,Prevalence at birth,23711,Value and class,23732,1-5 / 10 000,50.2,25356,"Taiwan, Province of China",25958,Validated
760,442,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=442,Congenital hypothyroidism,Category,Group of disorders,2047,18782254[PMID],23683,Prevalence at birth,23711,Value and class,23732,1-5 / 10 000,43.0,24845,Mexico,25958,Validated
760,442,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=442,Congenital hypothyroidism,Category,Group of disorders,2048,18782254[PMID],23669,Point prevalence,23704,Class only,23732,1-5 / 10 000,0.0,24845,Mexico,25965,Not yet validated
760,442,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=442,Congenital hypothyroidism,Category,Group of disorders,2049,18668261[PMID],23683,Prevalence at birth,23711,Value and class,23732,1-5 / 10 000,25.3,24047,Bosnia and Herzegovina,25958,Validated
760,442,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=442,Congenital hypothyroidism,Category,Group of disorders,2050,18668261[PMID],23669,Point prevalence,23704,Class only,23732,1-5 / 10 000,0.0,24047,Bosnia and Herzegovina,25965,Not yet validated
760,442,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=442,Congenital hypothyroidism,Category,Group of disorders,2051,20432804[PMID],23683,Prevalence at birth,23711,Value and class,23732,1-5 / 10 000,33.7,23977,Bahrain,25958,Validated
760,442,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=442,Congenital hypothyroidism,Category,Group of disorders,2052,20432804[PMID],23669,Point prevalence,23704,Class only,23732,1-5 / 10 000,0.0,23977,Bahrain,25965,Not yet validated
760,442,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=442,Congenital hypothyroidism,Category,Group of disorders,2053,22723332[PMID],23683,Prevalence at birth,23711,Value and class,23732,1-5 / 10 000,36.0,24957,New Zealand,25958,Validated
760,442,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=442,Congenital hypothyroidism,Category,Group of disorders,2054,22723332[PMID],23669,Point prevalence,23704,Class only,23732,1-5 / 10 000,0.0,24957,New Zealand,25965,Not yet validated
760,442,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=442,Congenital hypothyroidism,Category,Group of disorders,2055,11400774[PMID],23683,Prevalence at birth,23711,Value and class,23732,1-5 / 10 000,16.0,25377,Thailand,25958,Validated
760,442,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=442,Congenital hypothyroidism,Category,Group of disorders,2056,11400774[PMID],23669,Point prevalence,23704,Class only,23732,1-5 / 10 000,0.0,25377,Thailand,25965,Not yet validated
760,442,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=442,Congenital hypothyroidism,Category,Group of disorders,2057,17512233[PMID]_16509526[PMID],23683,Prevalence at birth,23704,Class only,23732,1-5 / 10 000,0.0,25482,United States,25965,Not yet validated
760,442,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=442,Congenital hypothyroidism,Category,Group of disorders,2058,17512233[PMID]_16509526[PMID]_ ORPHANET,23669,Point prevalence,23711,Value and class,23732,1-5 / 10 000,44.0,25482,United States,25965,Not yet validated
760,442,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=442,Congenital hypothyroidism,Category,Group of disorders,2059,21632812[PMID],23683,Prevalence at birth,23711,Value and class,23732,1-5 / 10 000,37.3,23851,Specific population,25958,Validated
760,442,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=442,Congenital hypothyroidism,Category,Group of disorders,17078,35209917[PMID],23676,Annual incidence,23711,Value and class,23753,6-9 / 10 000,97.0873,24068,Brazil,25958,Validated
760,442,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=442,Congenital hypothyroidism,Category,Group of disorders,14782,31241292[PMID],23683,Prevalence at birth,23711,Value and class,23732,1-5 / 10 000,34.76,24257,Czech Republic,25958,Validated
760,442,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=442,Congenital hypothyroidism,Category,Group of disorders,14525,30242075[PMID],23683,Prevalence at birth,23711,Value and class,23732,1-5 / 10 000,45.0,24586,Ireland,25958,Validated
761,43,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=43,X-linked adrenoleukodystrophy,Disease,Disorder,16933,33239050[PMID],23683,Prevalence at birth,23711,Value and class,23739,1-9 / 1 000 000,0.8,24600,Israel,25958,Validated
761,43,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=43,X-linked adrenoleukodystrophy,Disease,Disorder,16438,23419472[PMID],23669,Point prevalence,23711,Value and class,23739,1-9 / 1 000 000,0.8,25006,Norway,25958,Validated
761,43,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=43,X-linked adrenoleukodystrophy,Disease,Disorder,16439,31074578[PMID],23683,Prevalence at birth,23711,Value and class,23732,1-5 / 10 000,2.0639,25482,United States,25958,Validated
766,3166,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=3166,Sialuria,Disease,Disorder,12184,11486897[PMID],23697,Cases/families,23718,Case(s),,,5.0,23844,Worldwide,25958,Validated
766,3166,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=3166,Sialuria,Disease,Disorder,12185,ORPHANET_11486897[PMID],23669,Point prevalence,23704,Class only,23760,<1 / 1 000 000,0.0,23844,Worldwide,25958,Validated
765,2882,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2882,Sitosterolemia,Disease,Disorder,2074,18441155[PMID],23697,Cases/families,23718,Case(s),,,100.0,23844,Worldwide,25958,Validated
765,2882,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2882,Sitosterolemia,Disease,Disorder,2075,ORPHANET_18441155[PMID],23669,Point prevalence,23704,Class only,23760,<1 / 1 000 000,0.0,23844,Worldwide,25958,Validated
754,810,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=810,Shigellosis,Disease,Disorder,1996,ORPHANET,23669,Point prevalence,23704,Class only,23774,Unknown,0.0,23844,Worldwide,25965,Not yet validated
754,810,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=810,Shigellosis,Disease,Disorder,11962,European Centre for Disease prevention and Control 2011-2015[INST],23676,Annual incidence,23711,Value and class,23746,1-9 / 100 000,1.68,23795,Europe,25958,Validated
754,810,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=810,Shigellosis,Disease,Disorder,14435,European Centre for Disease prevention and Control 2011-2015[INST],23676,Annual incidence,23711,Value and class,23739,1-9 / 1 000 000,0.78,23956,Austria,25958,Validated
754,810,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=810,Shigellosis,Disease,Disorder,14436,European Centre for Disease prevention and Control 2011-2015[INST],23676,Annual incidence,23711,Value and class,23746,1-9 / 100 000,8.18,24089,Bulgaria,25958,Validated
754,810,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=810,Shigellosis,Disease,Disorder,14437,European Centre for Disease prevention and Control 2012-2015[INST],23676,Annual incidence,23711,Value and class,23739,1-9 / 1 000 000,0.33,24236,Croatia,25958,Validated
754,810,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=810,Shigellosis,Disease,Disorder,14438,European Centre for Disease prevention and Control 2011-2015[INST],23676,Annual incidence,23711,Value and class,23760,<1 / 1 000 000,0.04,24250,Cyprus,25958,Validated
754,810,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=810,Shigellosis,Disease,Disorder,14439,European Centre for Disease prevention and Control 2011-2015[INST],23676,Annual incidence,23711,Value and class,23746,1-9 / 100 000,1.6,24257,Czech Republic,25958,Validated
754,810,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=810,Shigellosis,Disease,Disorder,14440,European Centre for Disease prevention and Control 2011-2015[INST],23676,Annual incidence,23711,Value and class,23746,1-9 / 100 000,2.08,24264,Denmark,25958,Validated
754,810,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=810,Shigellosis,Disease,Disorder,14441,European Centre for Disease prevention and Control 2011-2015[INST],23676,Annual incidence,23711,Value and class,23746,1-9 / 100 000,1.38,24327,Estonia,25958,Validated
754,810,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=810,Shigellosis,Disease,Disorder,14442,European Centre for Disease prevention and Control 2011-2015[INST],23676,Annual incidence,23711,Value and class,23746,1-9 / 100 000,1.82,24362,Finland,25958,Validated
754,810,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=810,Shigellosis,Disease,Disorder,14443,European Centre for Disease prevention and Control 2011-2015[INST],23676,Annual incidence,23711,Value and class,23746,1-9 / 100 000,2.54,24369,France,25958,Validated
754,810,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=810,Shigellosis,Disease,Disorder,14444,European Centre for Disease prevention and Control 2011-2015[INST],23676,Annual incidence,23711,Value and class,23739,1-9 / 1 000 000,0.7,24418,Germany,25958,Validated
754,810,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=810,Shigellosis,Disease,Disorder,14445,European Centre for Disease prevention and Control 2011-2015[INST],23676,Annual incidence,23711,Value and class,23739,1-9 / 1 000 000,0.74,24439,Greece,25958,Validated
754,810,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=810,Shigellosis,Disease,Disorder,14446,European Centre for Disease prevention and Control 2011-2015[INST],23676,Annual incidence,23711,Value and class,23739,1-9 / 1 000 000,0.38,24544,Hungary,25958,Validated
754,810,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=810,Shigellosis,Disease,Disorder,14447,European Centre for Disease prevention and Control 2011-2015[INST],23676,Annual incidence,23711,Value and class,23746,1-9 / 100 000,1.12,24586,Ireland,25958,Validated
754,810,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=810,Shigellosis,Disease,Disorder,14448,European Centre for Disease prevention and Control 2011-2015[INST],23676,Annual incidence,23711,Value and class,23739,1-9 / 1 000 000,0.34,24698,Latvia,25958,Validated
754,810,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=810,Shigellosis,Disease,Disorder,14449,European Centre for Disease prevention and Control 2011-2015[INST],23676,Annual incidence,23711,Value and class,23746,1-9 / 100 000,1.12,24740,Lithuania,25958,Validated
754,810,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=810,Shigellosis,Disease,Disorder,14450,European Centre for Disease prevention and Control 2011-2015[INST],23676,Annual incidence,23711,Value and class,23746,1-9 / 100 000,2.6,24747,Luxembourg,25958,Validated
754,810,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=810,Shigellosis,Disease,Disorder,14451,European Centre for Disease prevention and Control 2011-2015[INST],23676,Annual incidence,23711,Value and class,23739,1-9 / 1 000 000,0.34,24803,Malta,25958,Validated
